function_id,raw_name,canonical_name,address,category,status,batch,target_address,target_slot,collapsed_raw_target,source_line_start,source_line_end,source_byte_start,source_byte_end,payload_byte_start,payload_byte_end,output_file,output_payload_offset,raw_signature
function_59408,FUN_7102cd6920,unidentified_function_7102cd6920,7102cd6920,internal,recovered_body,5,,,,9800661,9800678,325052393,325052864,325052387,325052864,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1618889,void FUN_7102cd6920(long param_1)
function_59409,FUN_7102cd6e18,unidentified_function_7102cd6e18,7102cd6e18,internal,recovered_body,5,,,,9800682,9800693,325052870,325053160,325052864,325053160,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1619366,undefined8 * FUN_7102cd6e18(void)
function_59410,FUN_7102cd6e74,unidentified_function_7102cd6e74,7102cd6e74,internal,recovered_body,5,,,,9800697,9800714,325053166,325053637,325053160,325053637,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1619662,void FUN_7102cd6e74(long param_1)
function_59411,FUN_7102cd7328,unidentified_function_7102cd7328,7102cd7328,internal,recovered_body,5,,,,9800718,9800729,325053643,325053933,325053637,325053933,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1620139,undefined8 * FUN_7102cd7328(void)
function_59412,FUN_7102cd7384,unidentified_function_7102cd7384,7102cd7384,internal,recovered_body,5,,,,9800733,9800750,325053939,325054410,325053933,325054410,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1620435,void FUN_7102cd7384(long param_1)
function_59413,FUN_7102cd78ec,unidentified_function_7102cd78ec,7102cd78ec,internal,recovered_body,5,,,,9800754,9800780,325054416,325055077,325054410,325055077,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1620912,"bool FUN_7102cd78ec(long param_1,undefined8 *param_2)"
function_59414,FUN_7102cd7d30,unidentified_function_7102cd7d30,7102cd7d30,internal,recovered_body,5,,,,9800784,9800791,325055083,325055226,325055077,325055226,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1621579,"bool FUN_7102cd7d30(long param_1,undefined8 *param_2)"
function_59415,FUN_7102cd8004,unidentified_function_7102cd8004,7102cd8004,internal,recovered_body,5,,,,9800795,9800812,325055232,325055636,325055226,325055636,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1621728,"void FUN_7102cd8004(undefined8 param_1,long *param_2)"
function_59416,FUN_7102cd809c,unidentified_function_7102cd809c,7102cd809c,internal,recovered_body,5,,,,9800816,9800827,325055642,325055925,325055636,325055925,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1622138,long * FUN_7102cd809c(void)
function_59417,FUN_7102cd8300,unidentified_function_7102cd8300,7102cd8300,internal,recovered_body,5,,,,9800831,9800859,325055931,325056837,325055925,325056837,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1622427,"undefined8 FUN_7102cd8300(undefined8 param_1,long *param_2)"
function_59418,FUN_7102cd8588,unidentified_function_7102cd8588,7102cd8588,internal,recovered_body,5,,,,9800863,9800916,325056843,325058454,325056837,325058454,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1623339,void FUN_7102cd8588(long *param_1)
function_59419,FUN_7102cd8694,unidentified_function_7102cd8694,7102cd8694,internal,recovered_body,5,,,,9800920,9800946,325058460,325059121,325058454,325059121,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1624956,"bool FUN_7102cd8694(long param_1,undefined8 *param_2)"
function_59420,FUN_7102cd8ad8,unidentified_function_7102cd8ad8,7102cd8ad8,internal,recovered_body,5,,,,9800950,9800957,325059127,325059270,325059121,325059270,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1625623,"bool FUN_7102cd8ad8(long param_1,undefined8 *param_2)"
function_59421,FUN_7102cd8db4,unidentified_function_7102cd8db4,7102cd8db4,internal,recovered_body,5,,,,9800961,9800978,325059276,325059680,325059270,325059680,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1625772,"void FUN_7102cd8db4(undefined8 param_1,long *param_2)"
function_59422,FUN_7102cd8e4c,unidentified_function_7102cd8e4c,7102cd8e4c,internal,recovered_body,5,,,,9800982,9800993,325059686,325059969,325059680,325059969,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1626182,long * FUN_7102cd8e4c(void)
function_59423,FUN_7102cd8ff0,unidentified_function_7102cd8ff0,7102cd8ff0,internal,recovered_body,5,,,,9800997,9801028,325059975,325060933,325059969,325060933,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1626471,void FUN_7102cd8ff0(void)
function_59424,FUN_7102cd90f8,unidentified_function_7102cd90f8,7102cd90f8,internal,recovered_body,5,,,,9801032,9801082,325060939,325062420,325060933,325062420,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1627435,void FUN_7102cd90f8(long *param_1)
function_59425,FUN_7102cd91fc,unidentified_function_7102cd91fc,7102cd91fc,internal,recovered_body,5,,,,9801086,9801112,325062426,325063087,325062420,325063087,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1628922,"bool FUN_7102cd91fc(long param_1,undefined8 *param_2)"
function_59426,FUN_7102cd96c8,unidentified_function_7102cd96c8,7102cd96c8,internal,recovered_body,5,,,,9801116,9801123,325063093,325063236,325063087,325063236,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1629589,"bool FUN_7102cd96c8(long param_1,undefined8 *param_2)"
function_59427,FUN_7102cd9a5c,unidentified_function_7102cd9a5c,7102cd9a5c,internal,recovered_body,5,,,,9801127,9801144,325063242,325063646,325063236,325063646,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1629738,"void FUN_7102cd9a5c(undefined8 param_1,long *param_2)"
function_59428,FUN_7102cd9af4,unidentified_function_7102cd9af4,7102cd9af4,internal,recovered_body,5,,,,9801148,9801159,325063652,325063935,325063646,325063935,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1630148,long * FUN_7102cd9af4(void)
function_59429,FUN_7102cd9ca0,unidentified_function_7102cd9ca0,7102cd9ca0,internal,recovered_body,5,,,,9801163,9801194,325063941,325064899,325063935,325064899,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1630437,void FUN_7102cd9ca0(void)
function_59430,FUN_7102cd9da8,unidentified_function_7102cd9da8,7102cd9da8,internal,recovered_body,5,,,,9801198,9801250,325064905,325066471,325064899,325066471,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1631401,void FUN_7102cd9da8(long *param_1)
function_59431,FUN_7102cd9eac,unidentified_function_7102cd9eac,7102cd9eac,internal,recovered_body,5,,,,9801254,9801280,325066477,325067138,325066471,325067138,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1632973,"bool FUN_7102cd9eac(long param_1,undefined8 *param_2)"
function_59432,FUN_7102cda388,unidentified_function_7102cda388,7102cda388,internal,recovered_body,5,,,,9801284,9801291,325067144,325067287,325067138,325067287,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1633640,"bool FUN_7102cda388(long param_1,undefined8 *param_2)"
function_59433,FUN_7102cda728,unidentified_function_7102cda728,7102cda728,internal,recovered_body,5,,,,9801295,9801312,325067293,325067697,325067287,325067697,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1633789,"void FUN_7102cda728(undefined8 param_1,long *param_2)"
function_59434,FUN_7102cda7c0,unidentified_function_7102cda7c0,7102cda7c0,internal,recovered_body,5,,,,9801316,9801327,325067703,325067986,325067697,325067986,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1634199,long * FUN_7102cda7c0(void)
function_59435,FUN_7102cda820,unidentified_function_7102cda820,7102cda820,internal,recovered_body,5,,,,9801331,9801378,325067992,325069424,325067986,325069424,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1634488,void FUN_7102cda820(long *param_1)
function_59436,FUN_7102cda960,unidentified_function_7102cda960,7102cda960,internal,recovered_body,5,,,,9801382,9801413,325069430,325070388,325069424,325070388,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1635926,void FUN_7102cda960(void)
function_59437,FUN_7102cdaa68,unidentified_function_7102cdaa68,7102cdaa68,internal,recovered_body,5,,,,9801417,9801470,325070394,325072005,325070388,325072005,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1636890,void FUN_7102cdaa68(long *param_1)
function_59438,FUN_7102cdab74,unidentified_function_7102cdab74,7102cdab74,internal,recovered_body,5,,,,9801474,9801500,325072011,325072672,325072005,325072672,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1638507,"bool FUN_7102cdab74(long param_1,undefined8 *param_2)"
function_59439,FUN_7102cdafb8,unidentified_function_7102cdafb8,7102cdafb8,internal,recovered_body,5,,,,9801504,9801511,325072678,325072821,325072672,325072821,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1639174,"bool FUN_7102cdafb8(long param_1,undefined8 *param_2)"
function_59440,FUN_7102cdb294,unidentified_function_7102cdb294,7102cdb294,internal,recovered_body,5,,,,9801515,9801532,325072827,325073231,325072821,325073231,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1639323,"void FUN_7102cdb294(undefined8 param_1,long *param_2)"
function_59441,FUN_7102cdb32c,unidentified_function_7102cdb32c,7102cdb32c,internal,recovered_body,5,,,,9801536,9801547,325073237,325073520,325073231,325073520,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1639733,long * FUN_7102cdb32c(void)
function_59442,FUN_7102cdb4d0,unidentified_function_7102cdb4d0,7102cdb4d0,internal,recovered_body,5,,,,9801551,9801582,325073526,325074484,325073520,325074484,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1640022,void FUN_7102cdb4d0(void)
function_59443,FUN_7102cdb5d8,unidentified_function_7102cdb5d8,7102cdb5d8,internal,recovered_body,5,,,,9801586,9801624,325074490,325075496,325074484,325075496,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1640986,void FUN_7102cdb5d8(long *param_1)
function_59444,FUN_7102cdb698,unidentified_function_7102cdb698,7102cdb698,internal,recovered_body,5,,,,9801628,9801682,325075502,325076990,325075496,325076990,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1641998,"ulong FUN_7102cdb698(long param_1,undefined8 *param_2)"
function_59445,FUN_7102cdbaa0,unidentified_function_7102cdbaa0,7102cdbaa0,internal,recovered_body,5,,,,9801686,9801714,325076996,325077902,325076990,325077902,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1643492,"undefined8 FUN_7102cdbaa0(undefined8 param_1,long *param_2)"
function_59446,FUN_7102cdbc14,unidentified_function_7102cdbc14,7102cdbc14,internal,recovered_body,5,,,,9801718,9801729,325077908,325078191,325077902,325078191,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1644404,long * FUN_7102cdbc14(void)
function_59447,FUN_7102cdbdc0,unidentified_function_7102cdbdc0,7102cdbdc0,internal,recovered_body,5,,,,9801733,9801764,325078197,325079155,325078191,325079155,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1644693,void FUN_7102cdbdc0(void)
function_59448,FUN_7102cdbec8,unidentified_function_7102cdbec8,7102cdbec8,internal,recovered_body,5,,,,9801768,9801825,325079161,325080789,325079155,325080789,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1645657,void FUN_7102cdbec8(long *param_1)
function_59449,FUN_7102cdbfdc,unidentified_function_7102cdbfdc,7102cdbfdc,internal,recovered_body,5,,,,9801829,9801866,325080795,325081778,325080789,325081778,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1647291,"bool FUN_7102cdbfdc(long param_1,undefined8 *param_2)"
function_59450,FUN_7102cdc7a0,unidentified_function_7102cdc7a0,7102cdc7a0,internal,recovered_body,5,,,,9801870,9801934,325081784,325084025,325081778,325084025,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1648280,"ulong FUN_7102cdc7a0(long param_1,undefined8 *param_2)"
function_59451,FUN_7102cdc988,unidentified_function_7102cdc988,7102cdc988,internal,recovered_body,5,,,,9801938,9801955,325084031,325084435,325084025,325084435,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1650527,"void FUN_7102cdc988(undefined8 param_1,long *param_2)"
function_59452,FUN_7102cdca20,unidentified_function_7102cdca20,7102cdca20,internal,recovered_body,5,,,,9801959,9801970,325084441,325084724,325084435,325084724,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1650937,long * FUN_7102cdca20(void)
function_59453,FUN_7102cdca80,unidentified_function_7102cdca80,7102cdca80,internal,recovered_body,5,,,,9801974,9802010,325084730,325085762,325084724,325085762,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1651226,void FUN_7102cdca80(long *param_1)
function_59454,FUN_7102cdcc80,unidentified_function_7102cdcc80,7102cdcc80,internal,recovered_body,5,,,,9802014,9802045,325085768,325086726,325085762,325086726,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1652264,void FUN_7102cdcc80(void)
function_59455,FUN_7102cdcd88,unidentified_function_7102cdcd88,7102cdcd88,internal,recovered_body,5,,,,9802049,9802096,325086732,325088044,325086726,325088044,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1653228,void FUN_7102cdcd88(long *param_1)
function_59456,FUN_7102cdce74,unidentified_function_7102cdce74,7102cdce74,internal,recovered_body,5,,,,9802100,9802126,325088050,325088711,325088044,325088711,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1654546,"bool FUN_7102cdce74(long param_1,undefined8 *param_2)"
function_59457,FUN_7102cdd2a0,unidentified_function_7102cdd2a0,7102cdd2a0,internal,recovered_body,5,,,,9802130,9802162,325088717,325089742,325088711,325089742,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1655213,"bool FUN_7102cdd2a0(long param_1,undefined8 *param_2)"
function_59458,FUN_7102cdd3b0,unidentified_function_7102cdd3b0,7102cdd3b0,internal,recovered_body,5,,,,9802166,9802268,325089748,325093667,325089742,325093667,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1656244,"ulong FUN_7102cdd3b0(long param_1,undefined8 *param_2)"
function_59459,FUN_7102cdd728,unidentified_function_7102cdd728,7102cdd728,internal,recovered_body,5,,,,9802272,9802283,325093673,325093956,325093667,325093956,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1660169,long * FUN_7102cdd728(void)
function_59460,FUN_7102cdd8d0,unidentified_function_7102cdd8d0,7102cdd8d0,internal,recovered_body,5,,,,9802287,9802318,325093962,325094920,325093956,325094920,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1660458,void FUN_7102cdd8d0(void)
function_59461,FUN_7102cdd9d8,unidentified_function_7102cdd9d8,7102cdd9d8,internal,recovered_body,5,,,,9802322,9802372,325094926,325096390,325094920,325096390,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1661422,void FUN_7102cdd9d8(long *param_1)
function_59462,FUN_7102cddad4,unidentified_function_7102cddad4,7102cddad4,internal,recovered_body,5,,,,9802376,9802402,325096396,325097057,325096390,325097057,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1662892,"bool FUN_7102cddad4(long param_1,undefined8 *param_2)"
function_59463,FUN_7102cdde74,unidentified_function_7102cdde74,7102cdde74,internal,recovered_body,5,,,,9802406,9802413,325097063,325097206,325097057,325097206,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1663559,"bool FUN_7102cdde74(long param_1,undefined8 *param_2)"
function_59464,FUN_7102cdde90,unidentified_function_7102cdde90,7102cdde90,internal,recovered_body,5,,,,9802417,9802481,325097212,325099440,325097206,325099440,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1663708,"ulong FUN_7102cdde90(long param_1,undefined8 *param_2)"
function_59465,FUN_7102cde078,unidentified_function_7102cde078,7102cde078,internal,recovered_body,5,,,,9802485,9802502,325099446,325099850,325099440,325099850,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1665942,"void FUN_7102cde078(undefined8 param_1,long *param_2)"
function_59466,FUN_7102cde110,unidentified_function_7102cde110,7102cde110,internal,recovered_body,5,,,,9802506,9802517,325099856,325100139,325099850,325100139,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1666352,long * FUN_7102cde110(void)
function_59467,FUN_7102cde170,unidentified_function_7102cde170,7102cde170,internal,recovered_body,5,,,,9802521,9802568,325100145,325101577,325100139,325101577,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1666641,void FUN_7102cde170(long *param_1)
function_59468,FUN_7102cde2b0,unidentified_function_7102cde2b0,7102cde2b0,internal,recovered_body,5,,,,9802572,9802603,325101583,325102541,325101577,325102541,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1668079,void FUN_7102cde2b0(void)
function_59469,FUN_7102cde3b8,unidentified_function_7102cde3b8,7102cde3b8,internal,recovered_body,5,,,,9802607,9802645,325102547,325103553,325102541,325103553,src/functions/internal/batch_05/7102c00000/2506_functions.inc,1669043,void FUN_7102cde3b8(long *param_1)
